Date;RedCode;Country;AvRating;Tier;Currency;DocClause;RunningCoupon;PrimaryCoupon;Tenor;convspread;bondspread;;;;Data;spread
18/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00603866;1,085;;;;01/06/2023;1,305
19/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0059815;1,05;;;;02/06/2023;1,133
20/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00596054;1,107;;;;05/06/2023;1,155
21/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0059147;1,089;;;;06/06/2023;1,195
24/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00589558;1,093;;;;07/06/2023;1,19
25/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00588305;1,109;;;;08/06/2023;1,188
26/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0058786;1,088;;;;09/06/2023;1,122
27/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00583149;1,081;;;;12/06/2023;1,079
28/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00579782;1,083;;;;13/06/2023;1,04
31/07/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00580317;1,069;;;;14/06/2023;1,081
01/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00579758;1,068;;;;15/06/2023;1,063
02/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00595767;1,094;;;;16/06/2023;1,022
03/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00597095;1,119;;;;19/06/2023;1,047
04/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00595987;1,114;;;;20/06/2023;1,09
07/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00596141;1,136;;;;21/06/2023;1,08
08/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00598737;1,199;;;;22/06/2023;1,085
09/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00600345;1,179;;;;23/06/2023;1,115
10/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00595478;1,154;;;;26/06/2023;1,114
11/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00594772;1,16;;;;27/06/2023;1,023
14/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00594804;1,175;;;;28/06/2023;1,172
15/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00599882;1,208;;;;29/06/2023;1,157
16/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00596333;1,23;;;;30/06/2023;1,174
17/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00605529;1,245;;;;03/07/2023;1,18
18/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0060668;1,229;;;;04/07/2023;1,196
21/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00614316;1,213;;;;05/07/2023;1,136
22/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00611866;1,195;;;;06/07/2023;1,172
23/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00598191;1,179;;;;07/07/2023;1,15
24/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00603779;1,204;;;;10/07/2023;1,165
25/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00601187;1,212;;;;11/07/2023;1,201
28/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00606301;1,206;;;;12/07/2023;1,156
29/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0058953;1,196;;;;13/07/2023;1,114
30/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0058942;1,204;;;;14/07/2023;1,122
31/08/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00589693;1,204;;;;17/07/2023;1,142
01/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00590187;1,228;;;;18/07/2023;1,085
04/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00585996;1,249;;;;19/07/2023;1,05
05/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00590123;1,249;;;;20/07/2023;1,107
06/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00586622;1,251;;;;21/07/2023;1,089
07/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00588751;1,23;;;;22/07/2023;1,082
08/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00590877;1,248;;;;24/07/2023;1,093
11/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00584695;1,273;;;;25/07/2023;1,109
12/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00576004;1,268;;;;26/07/2023;1,088
13/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00591454;1,312;;;;27/07/2023;1,081
14/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00591438;1,262;;;;28/07/2023;1,083
15/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00597012;1,289;;;;31/07/2023;1,069
18/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00599973;1,278;;;;01/08/2023;1,068
19/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00599221;1,261;;;;02/08/2023;1,094
20/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00649929;1,233;;;;03/08/2023;1,119
21/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00648828;1,276;;;;04/08/2023;1,114
22/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00655678;1,311;;;;07/08/2023;1,136
25/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00671193;1,334;;;;08/08/2023;1,199
26/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00694468;1,4;;;;09/08/2023;1,179
27/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00710233;1,409;;;;10/08/2023;1,154
28/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00720362;1,423;;;;11/08/2023;1,16
29/09/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00706796;1,427;;;;14/08/2023;1,175
02/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00711114;1,383;;;;15/08/2023;1,208
03/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00732344;1,437;;;;16/08/2023;1,23
04/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00730909;1,448;;;;17/08/2023;1,245
05/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00755706;1,479;;;;18/08/2023;1,229
06/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00771881;1,516;;;;21/08/2023;1,213
09/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00780565;1,553;;;;22/08/2023;1,195
10/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.007597;1,451;;;;23/08/2023;1,179
11/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00740222;1,439;;;;24/08/2023;1,204
12/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00741944;1,457;;;;25/08/2023;1,212
13/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00769167;1,505;;;;28/08/2023;1,206
16/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00765188;1,45;;;;29/08/2023;1,196
17/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00769584;1,472;;;;30/08/2023;1,204
18/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00783151;1,529;;;;31/08/2023;1,204
19/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00787259;1,496;;;;01/09/2023;1,228
20/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00793722;1,514;;;;04/09/2023;1,249
23/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00777242;1,446;;;;05/09/2023;1,249
24/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00774344;1,488;;;;06/09/2023;1,251
25/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00786721;1,515;;;;07/09/2023;1,23
26/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00788706;1,481;;;;08/09/2023;1,248
27/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.007701;1,463;;;;09/09/2023;1,247
30/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00760002;1,385;;;;11/09/2023;1,273
31/10/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00751698;1,401;;;;12/09/2023;1,268
01/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00756579;1,376;;;;13/09/2023;1,312
02/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00735436;1,333;;;;14/09/2023;1,262
03/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00726618;1,301;;;;15/09/2023;1,289
06/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00719029;1,327;;;;18/09/2023;1,278
07/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00714544;1,308;;;;19/09/2023;1,261
08/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00709551;1,29;;;;20/09/2023;1,233
09/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00706414;1,288;;;;21/09/2023;1,276
10/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00702045;1,272;;;;22/09/2023;1,311
13/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00691441;1,253;;;;25/09/2023;1,334
14/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0067992;1,227;;;;26/09/2023;1,4
15/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00662705;1,221;;;;27/09/2023;1,409
16/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00647271;1,176;;;;28/09/2023;1,423
17/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00633544;1,18;;;;29/09/2023;1,427
20/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610365;1,132;;;;02/10/2023;1,383
21/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00610641;1,162;;;;03/10/2023;1,437
22/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00608058;1,154;;;;04/10/2023;1,448
23/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00605779;1,166;;;;05/10/2023;1,479
24/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00601502;1,15;;;;06/10/2023;1,516
27/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0059701;1,254;;;;09/10/2023;1,553
28/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00599256;1,149;;;;10/10/2023;1,451
29/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00594685;1,146;;;;11/10/2023;1,439
30/11/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00597902;1,24;;;;12/10/2023;1,457
01/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00587363;1,192;;;;13/10/2023;1,505
04/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00591959;1,217;;;;14/10/2023;1,513
05/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0057752;1,228;;;;16/10/2023;1,45
06/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00573778;1,224;;;;17/10/2023;1,472
07/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0056712;1,237;;;;18/10/2023;1,529
08/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00579348;1,26;;;;19/10/2023;1,496
11/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00576576;1,267;;;;20/10/2023;1,514
12/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00572299;1,258;;;;23/10/2023;1,446
13/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00569283;1,241;;;;24/10/2023;1,488
14/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00546953;1,156;;;;25/10/2023;1,515
15/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00545578;1,195;;;;26/10/2023;1,481
18/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00542088;1,151;;;;27/10/2023;1,463
19/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0052372;1,091;;;;30/10/2023;1,385
20/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00517379;1,104;;;;31/10/2023;1,401
21/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00515845;1,1;;;;01/11/2023;1,376
22/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00508934;1,055;;;;02/11/2023;1,333
25/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00508971;1,05;;;;03/11/2023;1,301
26/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00508989;1,047;;;;06/11/2023;1,327
27/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00504813;1,083;;;;07/11/2023;1,308
28/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00503407;1,128;;;;08/11/2023;1,29
29/12/2023;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00502429;1,143;;;;09/11/2023;1,288
01/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00506995;1,131;;;;10/11/2023;1,272
02/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00515313;1,13;;;;13/11/2023;1,253
03/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0052743;1,172;;;;14/11/2023;1,227
04/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00533896;1,169;;;;15/11/2023;1,221
05/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00533151;1,167;;;;16/11/2023;1,176
08/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00532868;1,175;;;;17/11/2023;1,18
09/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00522511;1,158;;;;18/11/2023;1,172
10/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00512836;1,121;;;;20/11/2023;1,132
11/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00504763;1,098;;;;21/11/2023;1,162
12/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00491279;1,069;;;;22/11/2023;1,154
15/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00491041;1,058;;;;23/11/2023;1,166
16/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00489168;1,075;;;;24/11/2023;1,15
17/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00498018;1,115;;;;27/11/2023;1,254
18/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00490682;1,083;;;;28/11/2023;1,149
19/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00485509;1,04;;;;29/11/2023;1,146
22/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00484946;1,047;;;;30/11/2023;1,24
23/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00487783;1,075;;;;01/12/2023;1,192
24/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00480915;1,061;;;;04/12/2023;1,217
25/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00481575;1,046;;;;05/12/2023;1,228
26/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00475151;1,026;;;;06/12/2023;1,224
29/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00477844;1,091;;;;07/12/2023;1,237
30/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00477549;1,042;;;;08/12/2023;1,26
31/01/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00503201;1,171;;;;11/12/2023;1,267
01/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0050957;1,104;;;;12/12/2023;1,258
02/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00507837;1,083;;;;13/12/2023;1,241
05/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0050576;0,989;;;;14/12/2023;1,156
06/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00497389;1,059;;;;15/12/2023;1,195
07/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00497389;1,054;;;;18/12/2023;1,151
08/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0049854;1,02;;;;19/12/2023;1,091
09/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00499899;1,09;;;;20/12/2023;1,104
12/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00496706;1,052;;;;21/12/2023;1,1
13/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0049705;1,049;;;;22/12/2023;1,055
14/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0049692;1,032;;;;25/12/2023;1,05
15/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00487414;1,006;;;;26/12/2023;1,047
16/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00479632;0,987;;;;27/12/2023;1,083
19/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00483554;1,005;;;;28/12/2023;1,128
20/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00482663;1,002;;;;29/12/2023;1,143
21/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00485569;1,016;;;;01/01/2024;1,131
22/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00480844;0,999;;;;02/01/2024;1,13
23/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00473828;0,971;;;;03/01/2024;1,172
26/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00469761;0,967;;;;04/01/2024;1,169
27/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00460679;0,951;;;;05/01/2024;1,167
28/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00460765;0,937;;;;08/01/2024;1,175
29/02/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0045956;0,94;;;;09/01/2024;1,158
01/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00463245;0,978;;;;10/01/2024;1,121
04/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00456406;0,946;;;;11/01/2024;1,098
05/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00448971;0,899;;;;12/01/2024;1,069
06/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00443099;0,851;;;;15/01/2024;1,058
07/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00442005;0,825;;;;16/01/2024;1,075
08/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00430566;0,842;;;;17/01/2024;1,115
11/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00429982;0,849;;;;18/01/2024;1,083
12/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00423028;0,792;;;;19/01/2024;1,04
13/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412148;0,748;;;;22/01/2024;1,047
14/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00408577;0,771;;;;23/01/2024;1,075
15/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405201;0,791;;;;24/01/2024;1,061
18/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00408907;0,765;;;;25/01/2024;1,046
19/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00396617;0,796;;;;26/01/2024;1,026
20/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00442472;0,815;;;;29/01/2024;1,091
21/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00437731;0,818;;;;30/01/2024;1,042
22/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00445409;0,853;;;;31/01/2024;1,171
25/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0044708;0,846;;;;01/02/2024;1,104
26/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0043758;0,835;;;;02/02/2024;1,083
27/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0044047;0,851;;;;05/02/2024;0,989
28/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00441473;0,908;;;;06/02/2024;1,059
29/03/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00445407;0,899;;;;07/02/2024;1,054
01/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00445463;0,903;;;;08/02/2024;1,02
02/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00439578;0,916;;;;09/02/2024;1,09
03/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00448199;0,961;;;;12/02/2024;1,052
04/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00439891;0,883;;;;13/02/2024;1,049
05/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00435587;0,915;;;;14/02/2024;1,032
08/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00431153;0,889;;;;15/02/2024;1,006
09/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00417812;0,872;;;;16/02/2024;0,987
10/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00417671;0,859;;;;19/02/2024;1,005
11/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00423869;0,914;;;;20/02/2024;1,002
12/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00427369;0,906;;;;21/02/2024;1,016
15/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00430275;0,915;;;;22/02/2024;0,999
16/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0045474;0,943;;;;23/02/2024;0,971
17/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00448562;0,937;;;;26/02/2024;0,967
18/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00444976;0,92;;;;27/02/2024;0,951
19/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00444675;0,925;;;;28/02/2024;0,937
22/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00432732;0,872;;;;29/02/2024;0,94
23/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00423611;0,853;;;;01/03/2024;0,978
